year,importer1,importer2,flow1,flow2
2013,"Singh B.C.","Binil Kumar S.L.",8.19,4.36
2013,"Singh B.C.","Bhadran T.G.",8.19,4.36
2013,"Singh B.C.","Sajini T.",8.19,4.36
2013,"Singh B.C.","Saha A.",8.19,4.36
2013,"Singh B.C.","Basu T.",8.19,4.36
2013,"Singh B.C.","Rao K.S.",8.19,4.36
2013,"Singh B.C.","Narendra N.P.",8.19,4.36
2013,"Singh B.C.","Sao A.K.",8.19,4.36
2013,"Singh B.C.","Kumar R.",8.19,4.36
2013,"Singh B.C.","Talukdar P.",8.19,4.36
2013,"Singh B.C.","Acharyaa P.",8.19,4.36
2013,"Singh B.C.","Chandra S.",8.19,4.36
2013,"Singh B.C.","Lata S.",8.19,4.36
2013,"Singh B.C.","Murthy H.A.",8.19,4.36
2013,"Binil Kumar S.L.","Bhadran T.G.",8.19,4.36
2013,"Binil Kumar S.L.","Sajini T.",8.19,4.36
2013,"Binil Kumar S.L.","Saha A.",8.19,4.36
2013,"Binil Kumar S.L.","Basu T.",8.19,4.36
2013,"Binil Kumar S.L.","Rao K.S.",8.19,4.36
2013,"Binil Kumar S.L.","Narendra N.P.",8.19,4.36
2013,"Binil Kumar S.L.","Sao A.K.",8.19,4.36
2013,"Binil Kumar S.L.","Kumar R.",8.19,4.36
2013,"Binil Kumar S.L.","Talukdar P.",8.19,4.36
2013,"Binil Kumar S.L.","Acharyaa P.",8.19,4.36
2013,"Binil Kumar S.L.","Chandra S.",8.19,4.36
2013,"Binil Kumar S.L.","Lata S.",8.19,4.36
2013,"Binil Kumar S.L.","Murthy H.A.",8.19,4.36
2013,"Bhadran T.G.","Sajini T.",8.19,4.36
2013,"Bhadran T.G.","Saha A.",8.19,4.36
2013,"Bhadran T.G.","Basu T.",8.19,4.36
2013,"Bhadran T.G.","Rao K.S.",8.19,4.36
2013,"Bhadran T.G.","Narendra N.P.",8.19,4.36
2013,"Bhadran T.G.","Sao A.K.",8.19,4.36
2013,"Bhadran T.G.","Kumar R.",8.19,4.36
2013,"Bhadran T.G.","Talukdar P.",8.19,4.36
2013,"Bhadran T.G.","Acharyaa P.",8.19,4.36
2013,"Bhadran T.G.","Chandra S.",8.19,4.36
2013,"Bhadran T.G.","Lata S.",8.19,4.36
2013,"Bhadran T.G.","Murthy H.A.",8.19,4.36
2013,"Sajini T.","Saha A.",8.19,4.36
2013,"Sajini T.","Basu T.",8.19,4.36
2013,"Sajini T.","Rao K.S.",8.19,4.36
2013,"Sajini T.","Narendra N.P.",8.19,4.36
2013,"Sajini T.","Sao A.K.",8.19,4.36
2013,"Sajini T.","Kumar R.",8.19,4.36
2013,"Sajini T.","Talukdar P.",8.19,4.36
2013,"Sajini T.","Acharyaa P.",8.19,4.36
2013,"Sajini T.","Chandra S.",8.19,4.36
2013,"Sajini T.","Lata S.",8.19,4.36
2013,"Sajini T.","Murthy H.A.",8.19,4.36
2013,"Saha A.","Basu T.",8.19,4.36
2013,"Saha A.","Rao K.S.",8.19,4.36
2013,"Saha A.","Narendra N.P.",8.19,4.36
2013,"Saha A.","Sao A.K.",8.19,4.36
2013,"Saha A.","Kumar R.",8.19,4.36
2013,"Saha A.","Talukdar P.",8.19,4.36
2013,"Saha A.","Acharyaa P.",8.19,4.36
2013,"Saha A.","Chandra S.",8.19,4.36
2013,"Saha A.","Lata S.",8.19,4.36
2013,"Saha A.","Murthy H.A.",8.19,4.36
2013,"Basu T.","Rao K.S.",8.19,4.36
2013,"Basu T.","Narendra N.P.",8.19,4.36
2013,"Basu T.","Sao A.K.",8.19,4.36
2013,"Basu T.","Kumar R.",8.19,4.36
2013,"Basu T.","Talukdar P.",8.19,4.36
2013,"Basu T.","Acharyaa P.",8.19,4.36
2013,"Basu T.","Chandra S.",8.19,4.36
2013,"Basu T.","Lata S.",8.19,4.36
2013,"Basu T.","Murthy H.A.",8.19,4.36
2013,"Rao K.S.","Narendra N.P.",8.19,4.36
2013,"Rao K.S.","Sao A.K.",8.19,4.36
2013,"Rao K.S.","Kumar R.",8.19,4.36
2013,"Rao K.S.","Talukdar P.",8.19,4.36
2013,"Rao K.S.","Acharyaa P.",8.19,4.36
2013,"Rao K.S.","Chandra S.",8.19,4.36
2013,"Rao K.S.","Lata S.",8.19,4.36
2013,"Rao K.S.","Murthy H.A.",8.19,4.36
2013,"Narendra N.P.","Sao A.K.",8.19,4.36
2013,"Narendra N.P.","Kumar R.",8.19,4.36
2013,"Narendra N.P.","Talukdar P.",8.19,4.36
2013,"Narendra N.P.","Acharyaa P.",8.19,4.36
2013,"Narendra N.P.","Chandra S.",8.19,4.36
2013,"Narendra N.P.","Lata S.",8.19,4.36
2013,"Narendra N.P.","Murthy H.A.",8.19,4.36
2013,"Sao A.K.","Kumar R.",8.19,4.36
2013,"Sao A.K.","Talukdar P.",8.19,4.36
2013,"Sao A.K.","Acharyaa P.",8.19,4.36
2013,"Sao A.K.","Chandra S.",8.19,4.36
2013,"Sao A.K.","Lata S.",8.19,4.36
2013,"Sao A.K.","Murthy H.A.",8.19,4.36
2013,"Kumar R.","Talukdar P.",8.19,4.36
2013,"Kumar R.","Acharyaa P.",8.19,4.36
2013,"Kumar R.","Chandra S.",8.19,4.36
2013,"Kumar R.","Lata S.",8.19,4.36
2013,"Kumar R.","Murthy H.A.",8.19,4.36
2013,"Talukdar P.","Acharyaa P.",8.19,4.36
2013,"Talukdar P.","Chandra S.",8.19,4.36
2013,"Talukdar P.","Lata S.",8.19,4.36
2013,"Talukdar P.","Murthy H.A.",8.19,4.36
2013,"Acharyaa P.","Chandra S.",8.19,4.36
2013,"Acharyaa P.","Lata S.",8.19,4.36
2013,"Acharyaa P.","Murthy H.A.",8.19,4.36
2013,"Chandra S.","Lata S.",8.19,4.36
