year,importer1,importer2,flow1,flow2
2016,"Malathi T.","Bhuyan M.K.",8.19,4.36
2016,"Higashi K.","Fukui S.",8.19,4.36
2016,"Higashi K.","Iwahori Y.",8.19,4.36
2016,"Higashi K.","Adachi Y.",8.19,4.36
2016,"Higashi K.","Bhuyan M.",8.19,4.36
2016,"Fukui S.","Iwahori Y.",8.19,4.36
2016,"Fukui S.","Adachi Y.",8.19,4.36
2016,"Fukui S.","Bhuyan M.",8.19,4.36
2016,"Iwahori Y.","Adachi Y.",8.19,4.36
2016,"Iwahori Y.","Bhuyan M.",8.19,4.36
2016,"Adachi Y.","Bhuyan M.",8.19,4.36
2016,"Fukui S.","Hayakawa S.",8.19,4.36
2016,"Fukui S.","Iwahori Y.",8.19,4.36
2016,"Fukui S.","Nakamura T.",8.19,4.36
2016,"Fukui S.","Bhuyan M.",8.19,4.36
2016,"Hayakawa S.","Iwahori Y.",8.19,4.36
2016,"Hayakawa S.","Nakamura T.",8.19,4.36
2016,"Hayakawa S.","Bhuyan M.",8.19,4.36
2016,"Iwahori Y.","Nakamura T.",8.19,4.36
2016,"Iwahori Y.","Bhuyan M.",8.19,4.36
2016,"Nakamura T.","Bhuyan M.",8.19,4.36
2016,"Iwahori Y.","Yamaguchi D.",8.19,4.36
2016,"Iwahori Y.","Nakamura T.",8.19,4.36
2016,"Iwahori Y.","Kijsirikul B.",8.19,4.36
2016,"Iwahori Y.","Bhuyan M.K.",8.19,4.36
2016,"Iwahori Y.","Kasugai K.",8.19,4.36
2016,"Yamaguchi D.","Nakamura T.",8.19,4.36
2016,"Yamaguchi D.","Kijsirikul B.",8.19,4.36
2016,"Yamaguchi D.","Bhuyan M.K.",8.19,4.36
2016,"Yamaguchi D.","Kasugai K.",8.19,4.36
2016,"Nakamura T.","Kijsirikul B.",8.19,4.36
2016,"Nakamura T.","Bhuyan M.K.",8.19,4.36
2016,"Nakamura T.","Kasugai K.",8.19,4.36
2016,"Kijsirikul B.","Bhuyan M.K.",8.19,4.36
2016,"Kijsirikul B.","Kasugai K.",8.19,4.36
2016,"Bhuyan M.K.","Kasugai K.",8.19,4.36
2015,"Tsuda S.","Iwahori Y.",8.19,4.36
2015,"Tsuda S.","Hanai Y.",8.19,4.36
2015,"Tsuda S.","Woodham R.",8.19,4.36
2015,"Tsuda S.","Bhuyan M.",8.19,4.36
2015,"Tsuda S.","Kasugai K.",8.19,4.36
2015,"Iwahori Y.","Hanai Y.",8.19,4.36
2015,"Iwahori Y.","Woodham R.",8.19,4.36
2015,"Iwahori Y.","Bhuyan M.",8.19,4.36
2015,"Iwahori Y.","Kasugai K.",8.19,4.36
2015,"Hanai Y.","Woodham R.",8.19,4.36
2015,"Hanai Y.","Bhuyan M.",8.19,4.36
2015,"Hanai Y.","Kasugai K.",8.19,4.36
2015,"Woodham R.","Bhuyan M.",8.19,4.36
2015,"Woodham R.","Kasugai K.",8.19,4.36
2015,"Bhuyan M.","Kasugai K.",8.19,4.36
2015,"Amber A.","Iwahori Y.",8.19,4.36
2015,"Amber A.","Bhuyan M.",8.19,4.36
2015,"Amber A.","Woodham R.",8.19,4.36
2015,"Amber A.","Kasugai K.",8.19,4.36
2015,"Iwahori Y.","Bhuyan M.",8.19,4.36
2015,"Iwahori Y.","Woodham R.",8.19,4.36
2015,"Iwahori Y.","Kasugai K.",8.19,4.36
2015,"Bhuyan M.","Woodham R.",8.19,4.36
2015,"Bhuyan M.","Kasugai K.",8.19,4.36
2015,"Woodham R.","Kasugai K.",8.19,4.36
2015,"Bhuyan M.K.","MacDorman K.F.",8.19,4.36
2015,"Bhuyan M.K.","Kar M.K.",8.19,4.36
2015,"Bhuyan M.K.","Neog D.R.",8.19,4.36
2015,"Bhuyan M.K.","Lovell B.C.",8.19,4.36
2015,"Bhuyan M.K.","Gadde P.",8.19,4.36
2015,"MacDorman K.F.","Kar M.K.",8.19,4.36
2015,"MacDorman K.F.","Neog D.R.",8.19,4.36
2015,"MacDorman K.F.","Lovell B.C.",8.19,4.36
2015,"MacDorman K.F.","Gadde P.",8.19,4.36
2015,"Kar M.K.","Neog D.R.",8.19,4.36
2015,"Kar M.K.","Lovell B.C.",8.19,4.36
2015,"Kar M.K.","Gadde P.",8.19,4.36
2015,"Neog D.R.","Lovell B.C.",8.19,4.36
2015,"Neog D.R.","Gadde P.",8.19,4.36
2015,"Lovell B.C.","Gadde P.",8.19,4.36
2015,"Malathi T.","Bhuyan M.K.",8.19,4.36
2015,"Bhuyan M.K.","Chakraborty B.K.",8.19,4.36
2015,"Iwahori Y.","Tsuda S.",8.19,4.36
2015,"Iwahori Y.","Woodham R.",8.19,4.36
2015,"Iwahori Y.","Bhuyan M.",8.19,4.36
2015,"Iwahori Y.","Kasugai K.",8.19,4.36
2015,"Tsuda S.","Woodham R.",8.19,4.36
2015,"Tsuda S.","Bhuyan M.",8.19,4.36
2015,"Tsuda S.","Kasugai K.",8.19,4.36
2015,"Woodham R.","Bhuyan M.",8.19,4.36
2015,"Woodham R.","Kasugai K.",8.19,4.36
2015,"Bhuyan M.","Kasugai K.",8.19,4.36
2015,"Fukui S.","Nishiyama R.",8.19,4.36
2015,"Fukui S.","Iwahori Y.",8.19,4.36
2015,"Fukui S.","Bhuyan M.",8.19,4.36
2015,"Fukui S.","Woodham R.",8.19,4.36
2015,"Nishiyama R.","Iwahori Y.",8.19,4.36
2015,"Nishiyama R.","Bhuyan M.",8.19,4.36
2015,"Nishiyama R.","Woodham R.",8.19,4.36
2015,"Iwahori Y.","Bhuyan M.",8.19,4.36
2015,"Iwahori Y.","Woodham R.",8.19,4.36
2015,"Bhuyan M.","Woodham R.",8.19,4.36
2015,"Iwahori Y.","Tsuda S.",8.19,4.36
2015,"Iwahori Y.","Woodham R.J.",8.19,4.36
2015,"Iwahori Y.","Bhuyan M.K.",8.19,4.36
2015,"Iwahori Y.","Kasugai K.",8.19,4.36
2015,"Tsuda S.","Woodham R.J.",8.19,4.36
2015,"Tsuda S.","Bhuyan M.K.",8.19,4.36
2015,"Tsuda S.","Kasugai K.",8.19,4.36
2015,"Woodham R.J.","Bhuyan M.K.",8.19,4.36
2015,"Woodham R.J.","Kasugai K.",8.19,4.36
2015,"Bhuyan M.K.","Kasugai K.",8.19,4.36
2015,"Tsuda S.","Iwahori Y.",8.19,4.36
2015,"Tsuda S.","Bhuyan M.",8.19,4.36
2015,"Tsuda S.","Woodham R.",8.19,4.36
2015,"Tsuda S.","Kasugai K.",8.19,4.36
2015,"Iwahori Y.","Bhuyan M.",8.19,4.36
2015,"Iwahori Y.","Woodham R.",8.19,4.36
2015,"Iwahori Y.","Kasugai K.",8.19,4.36
2015,"Bhuyan M.","Woodham R.",8.19,4.36
2015,"Bhuyan M.","Kasugai K.",8.19,4.36
2015,"Woodham R.","Kasugai K.",8.19,4.36
2015,"Hayakawa S.","Fukui S.",8.19,4.36
2015,"Hayakawa S.","Iwahori Y.",8.19,4.36
2015,"Hayakawa S.","Bhuyan M.K.",8.19,4.36
2015,"Hayakawa S.","Woodham R.J.",8.19,4.36
2015,"Fukui S.","Iwahori Y.",8.19,4.36
2015,"Fukui S.","Bhuyan M.K.",8.19,4.36
2015,"Fukui S.","Woodham R.J.",8.19,4.36
2015,"Iwahori Y.","Bhuyan M.K.",8.19,4.36
2015,"Iwahori Y.","Woodham R.J.",8.19,4.36
2015,"Bhuyan M.K.","Woodham R.J.",8.19,4.36
2015,"Iwahori Y.","Tsuda S.",8.19,4.36
2015,"Iwahori Y.","Wang A.",8.19,4.36
2015,"Iwahori Y.","Woodham R.",8.19,4.36
2015,"Iwahori Y.","Bhuyan M.",8.19,4.36
2015,"Iwahori Y.","Kasugai K.",8.19,4.36
2015,"Tsuda S.","Wang A.",8.19,4.36
2015,"Tsuda S.","Woodham R.",8.19,4.36
2015,"Tsuda S.","Bhuyan M.",8.19,4.36
2015,"Tsuda S.","Kasugai K.",8.19,4.36
2015,"Wang A.","Woodham R.",8.19,4.36
2015,"Wang A.","Bhuyan M.",8.19,4.36
2015,"Wang A.","Kasugai K.",8.19,4.36
2015,"Woodham R.","Bhuyan M.",8.19,4.36
2015,"Woodham R.","Kasugai K.",8.19,4.36
2015,"Bhuyan M.","Kasugai K.",8.19,4.36
2015,"Iwahori Y.","Hattori A.",8.19,4.36
2015,"Iwahori Y.","Adachi Y.",8.19,4.36
2015,"Iwahori Y.","Bhuyan M.K.",8.19,4.36
2015,"Iwahori Y.","Woodham R.J.",8.19,4.36
2015,"Iwahori Y.","Kasugai K.",8.19,4.36
2015,"Hattori A.","Adachi Y.",8.19,4.36
2015,"Hattori A.","Bhuyan M.K.",8.19,4.36
2015,"Hattori A.","Woodham R.J.",8.19,4.36
2015,"Hattori A.","Kasugai K.",8.19,4.36
2015,"Adachi Y.","Bhuyan M.K.",8.19,4.36
2015,"Adachi Y.","Woodham R.J.",8.19,4.36
2015,"Adachi Y.","Kasugai K.",8.19,4.36
2015,"Bhuyan M.K.","Woodham R.J.",8.19,4.36
2015,"Bhuyan M.K.","Kasugai K.",8.19,4.36
2015,"Woodham R.J.","Kasugai K.",8.19,4.36
2014,"Bhuyan M.","Ramaraju V.",8.19,4.36
2014,"Bhuyan M.","Iwahori Y.",8.19,4.36
2014,"Ramaraju V.","Iwahori Y.",8.19,4.36
2014,"Bhuyan M.K.","Ajay Kumar D.",8.19,4.36
2014,"Bhuyan M.K.","MacDorman K.F.",8.19,4.36
2014,"Bhuyan M.K.","Iwahori Y.",8.19,4.36
2014,"Ajay Kumar D.","MacDorman K.F.",8.19,4.36
2014,"Ajay Kumar D.","Iwahori Y.",8.19,4.36
2014,"MacDorman K.F.","Iwahori Y.",8.19,4.36
2014,"Iwahori Y.","Funahashi K.",8.19,4.36
2014,"Iwahori Y.","Woodham R.J.",8.19,4.36
2014,"Iwahori Y.","Bhuyan M.K.",8.19,4.36
2014,"Funahashi K.","Woodham R.J.",8.19,4.36
2014,"Funahashi K.","Bhuyan M.K.",8.19,4.36
2014,"Woodham R.J.","Bhuyan M.K.",8.19,4.36
2014,"Hagi H.","Iwahori Y.",8.19,4.36
2014,"Hagi H.","Fukui S.",8.19,4.36
2014,"Hagi H.","Adachi Y.",8.19,4.36
2014,"Hagi H.","Bhuyan M.",8.19,4.36
2014,"Iwahori Y.","Fukui S.",8.19,4.36
2014,"Iwahori Y.","Adachi Y.",8.19,4.36
2014,"Iwahori Y.","Bhuyan M.",8.19,4.36
2014,"Fukui S.","Adachi Y.",8.19,4.36
2014,"Fukui S.","Bhuyan M.",8.19,4.36
2014,"Adachi Y.","Bhuyan M.",8.19,4.36
2014,"Ishida S.","Fukui S.",8.19,4.36
2014,"Ishida S.","Iwahori Y.",8.19,4.36
2014,"Ishida S.","Bhuyan M.",8.19,4.36
2014,"Ishida S.","Woodham R.",8.19,4.36
2014,"Fukui S.","Iwahori Y.",8.19,4.36
2014,"Fukui S.","Bhuyan M.",8.19,4.36
2014,"Fukui S.","Woodham R.",8.19,4.36
2014,"Iwahori Y.","Bhuyan M.",8.19,4.36
2014,"Iwahori Y.","Woodham R.",8.19,4.36
2014,"Bhuyan M.","Woodham R.",8.19,4.36
2014,"Agrahari H.","Iwahori Y.",8.19,4.36
2014,"Agrahari H.","Bhuyan M.K.",8.19,4.36
2014,"Agrahari H.","Ghorai S.",8.19,4.36
2014,"Agrahari H.","Kohli H.",8.19,4.36
2014,"Agrahari H.","Woodham R.J.",8.19,4.36
2014,"Agrahari H.","Kasugai K.",8.19,4.36
2014,"Iwahori Y.","Bhuyan M.K.",8.19,4.36
2014,"Iwahori Y.","Ghorai S.",8.19,4.36
2014,"Iwahori Y.","Kohli H.",8.19,4.36
2014,"Iwahori Y.","Woodham R.J.",8.19,4.36
2014,"Iwahori Y.","Kasugai K.",8.19,4.36
2014,"Bhuyan M.K.","Ghorai S.",8.19,4.36
2014,"Bhuyan M.K.","Kohli H.",8.19,4.36
2014,"Bhuyan M.K.","Woodham R.J.",8.19,4.36
2014,"Bhuyan M.K.","Kasugai K.",8.19,4.36
2014,"Ghorai S.","Kohli H.",8.19,4.36
2014,"Ghorai S.","Woodham R.J.",8.19,4.36
2014,"Ghorai S.","Kasugai K.",8.19,4.36
2014,"Kohli H.","Woodham R.J.",8.19,4.36
2014,"Kohli H.","Kasugai K.",8.19,4.36
2014,"Woodham R.J.","Kasugai K.",8.19,4.36
2013,"Malathi T.","Bhuyan M.",8.19,4.36
2013,"Mishra N.","Bhuyan M.",8.19,4.36
2013,"Mishra N.","Malathi T.",8.19,4.36
2013,"Mishra N.","Iwahori Y.",8.19,4.36
2013,"Mishra N.","Woodham R.",8.19,4.36
2013,"Bhuyan M.","Malathi T.",8.19,4.36
2013,"Bhuyan M.","Iwahori Y.",8.19,4.36
2013,"Bhuyan M.","Woodham R.",8.19,4.36
2013,"Malathi T.","Iwahori Y.",8.19,4.36
2013,"Malathi T.","Woodham R.",8.19,4.36
2013,"Iwahori Y.","Woodham R.",8.19,4.36
2013,"Bora A.","Bhuyan M.",8.19,4.36
2013,"Bora A.","Bezboruah T.",8.19,4.36
2013,"Bhuyan M.","Bezboruah T.",8.19,4.36
2013,"Ishida S.","Fukui S.",8.19,4.36
2013,"Ishida S.","Iwahori Y.",8.19,4.36
2013,"Ishida S.","Bhuyan M.K.",8.19,4.36
2013,"Ishida S.","Woodham R.J.",8.19,4.36
2013,"Fukui S.","Iwahori Y.",8.19,4.36
2013,"Fukui S.","Bhuyan M.K.",8.19,4.36
2013,"Fukui S.","Woodham R.J.",8.19,4.36
2013,"Iwahori Y.","Bhuyan M.K.",8.19,4.36
2013,"Iwahori Y.","Woodham R.J.",8.19,4.36
2013,"Bhuyan M.K.","Woodham R.J.",8.19,4.36
2013,"Malathi T.","Bhuyan M.",8.19,4.36
2013,"Nakagawa T.","Iwahori Y.",8.19,4.36
2013,"Nakagawa T.","Bhuyan M.",8.19,4.36
2013,"Iwahori Y.","Bhuyan M.",8.19,4.36
2013,"Ishida S.","Fukui S.",8.19,4.36
2013,"Ishida S.","Iwahori Y.",8.19,4.36
2013,"Ishida S.","Bhuyan M.",8.19,4.36
2013,"Ishida S.","Woodham R.",8.19,4.36
2013,"Fukui S.","Iwahori Y.",8.19,4.36
2013,"Fukui S.","Bhuyan M.",8.19,4.36
2013,"Fukui S.","Woodham R.",8.19,4.36
2013,"Iwahori Y.","Bhuyan M.",8.19,4.36
2013,"Iwahori Y.","Woodham R.",8.19,4.36
2013,"Bhuyan M.","Woodham R.",8.19,4.36
2013,"Watanabe G.","Fukui S.",8.19,4.36
2013,"Watanabe G.","Iwahori Y.",8.19,4.36
2013,"Watanabe G.","Bhuyan M.",8.19,4.36
2013,"Watanabe G.","Woodham R.",8.19,4.36
2013,"Watanabe G.","Adachi Y.",8.19,4.36
2013,"Fukui S.","Iwahori Y.",8.19,4.36
2013,"Fukui S.","Bhuyan M.",8.19,4.36
2013,"Fukui S.","Woodham R.",8.19,4.36
2013,"Fukui S.","Adachi Y.",8.19,4.36
2013,"Iwahori Y.","Bhuyan M.",8.19,4.36
2013,"Iwahori Y.","Woodham R.",8.19,4.36
2013,"Iwahori Y.","Adachi Y.",8.19,4.36
2013,"Bhuyan M.","Woodham R.",8.19,4.36
2013,"Bhuyan M.","Adachi Y.",8.19,4.36
2013,"Woodham R.","Adachi Y.",8.19,4.36
2013,"Iwahori Y.","Shinohara T.",8.19,4.36
2013,"Iwahori Y.","Hattori A.",8.19,4.36
2013,"Iwahori Y.","Woodham R.J.",8.19,4.36
2013,"Iwahori Y.","Fukui S.",8.19,4.36
2013,"Iwahori Y.","Bhuyan M.K.",8.19,4.36
2013,"Iwahori Y.","Kasugai K.",8.19,4.36
2013,"Shinohara T.","Hattori A.",8.19,4.36
2013,"Shinohara T.","Woodham R.J.",8.19,4.36
2013,"Shinohara T.","Fukui S.",8.19,4.36
2013,"Shinohara T.","Bhuyan M.K.",8.19,4.36
2013,"Shinohara T.","Kasugai K.",8.19,4.36
2013,"Hattori A.","Woodham R.J.",8.19,4.36
2013,"Hattori A.","Fukui S.",8.19,4.36
2013,"Hattori A.","Bhuyan M.K.",8.19,4.36
2013,"Hattori A.","Kasugai K.",8.19,4.36
2013,"Woodham R.J.","Fukui S.",8.19,4.36
2013,"Woodham R.J.","Bhuyan M.K.",8.19,4.36
2013,"Woodham R.J.","Kasugai K.",8.19,4.36
2013,"Fukui S.","Bhuyan M.K.",8.19,4.36
2013,"Fukui S.","Kasugai K.",8.19,4.36
2013,"Bhuyan M.K.","Kasugai K.",8.19,4.36
2012,"Iwahori Y.","Kumar D.",8.19,4.36
2012,"Iwahori Y.","Nakagawa T.",8.19,4.36
2012,"Iwahori Y.","Bhuyan M.K.",8.19,4.36
2012,"Kumar D.","Nakagawa T.",8.19,4.36
2012,"Kumar D.","Bhuyan M.K.",8.19,4.36
2012,"Nakagawa T.","Bhuyan M.K.",8.19,4.36
2013,"M.K. Bhuyan",Malathi.T,8.19,4.36
2020,"Gupta S.","Bhuyan M.K.",8.19,4.36
2020,"Gupta S.","Sasmal P.",8.19,4.36
2020,"Bhuyan M.K.","Sasmal P.",8.19,4.36
2020,"Sasmal P.","Bhuyan M.K.",8.19,4.36
2020,"Sasmal P.","Sonowal S.",8.19,4.36
2020,"Sasmal P.","Iwahori Y.",8.19,4.36
2020,"Sasmal P.","Kasugai K.",8.19,4.36
2020,"Bhuyan M.K.","Sonowal S.",8.19,4.36
2020,"Bhuyan M.K.","Iwahori Y.",8.19,4.36
2020,"Bhuyan M.K.","Kasugai K.",8.19,4.36
2020,"Sonowal S.","Iwahori Y.",8.19,4.36
2020,"Sonowal S.","Kasugai K.",8.19,4.36
2020,"Iwahori Y.","Kasugai K.",8.19,4.36
2020,"Sharma S.","Pallab Jyoti Dutta H.",8.19,4.36
2020,"Sharma S.","Bhuyan M.K.",8.19,4.36
2020,"Sharma S.","Laskar R.H.",8.19,4.36
2020,"Pallab Jyoti Dutta H.","Bhuyan M.K.",8.19,4.36
2020,"Pallab Jyoti Dutta H.","Laskar R.H.",8.19,4.36
2020,"Bhuyan M.K.","Laskar R.H.",8.19,4.36
2020,"Kavyasree V.","Sarma D.",8.19,4.36
2020,"Kavyasree V.","Gupta P.",8.19,4.36
2020,"Kavyasree V.","Bhuyan M.K.",8.19,4.36
2020,"Sarma D.","Gupta P.",8.19,4.36
2020,"Sarma D.","Bhuyan M.K.",8.19,4.36
2020,"Gupta P.","Bhuyan M.K.",8.19,4.36
2020,"Sarma D.","Bhuyan M.K.",8.19,4.36
2020,"Bhuyan M.K.","Talukdar A.K.",8.19,4.36
2020,"Bhuyan M.K.","Gupta P.",8.19,4.36
2020,"Bhuyan M.K.","Laskar R.H.",8.19,4.36
2020,"Talukdar A.K.","Gupta P.",8.19,4.36
2020,"Talukdar A.K.","Laskar R.H.",8.19,4.36
2020,"Gupta P.","Laskar R.H.",8.19,4.36
2020,"Talukdar A.K.","Bhuyan M.K.",8.19,4.36
2020,"Haloi P.","Bhuyan M.K.",8.19,4.36
2020,"Haloi P.","Borah P.R.",8.19,4.36
2020,"Haloi P.","Chatterjee D.",8.19,4.36
2020,"Bhuyan M.K.","Borah P.R.",8.19,4.36
2020,"Bhuyan M.K.","Chatterjee D.",8.19,4.36
2020,"Borah P.R.","Chatterjee D.",8.19,4.36
2020,"Anish Monsley K","Kuldeep Yadav",8.19,4.36
2020,"Anish Monsley K","Songhita Misra",8.19,4.36
2020,"Anish Monsley K","Taimoor Khan",8.19,4.36
2020,"Anish Monsley K","M.K. Bhuyan",8.19,4.36
2020,"Anish Monsley K","Rabul Hussain Laskar",8.19,4.36
2020,"Kuldeep Yadav","Songhita Misra",8.19,4.36
2020,"Kuldeep Yadav","Taimoor Khan",8.19,4.36
2020,"Kuldeep Yadav","M.K. Bhuyan",8.19,4.36
2020,"Kuldeep Yadav","Rabul Hussain Laskar",8.19,4.36
2020,"Songhita Misra","Taimoor Khan",8.19,4.36
2020,"Songhita Misra","M.K. Bhuyan",8.19,4.36
2020,"Songhita Misra","Rabul Hussain Laskar",8.19,4.36
2020,"Taimoor Khan","M.K. Bhuyan",8.19,4.36
2020,"Taimoor Khan","Rabul Hussain Laskar",8.19,4.36
2020,"M.K. Bhuyan","Rabul Hussain Laskar",8.19,4.36
2021,"Chakraborty B.K.","Bhuyan M.K.",8.19,4.36
2021,"Chakraborty B.K.","MacDorman K.F.",8.19,4.36
2021,"Bhuyan M.K.","MacDorman K.F.",8.19,4.36
2021,"Choudhary T.","Bhuyan M.K.",8.19,4.36
2021,"Choudhary T.","Sharma L.N.",8.19,4.36
2021,"Bhuyan M.K.","Sharma L.N.",8.19,4.36
2020,"Biplab Ketan Chakraborty,","M.K. Bhuyan",8.19,4.36
2020,"Srinivas A. V. L. N.","M.K. Bhuyan",8.19,4.36
2014,"Takuya Nakagawa","Yuji Iwahori",8.19,4.36
2014,"Takuya Nakagawa","M. K. Bhuyan",8.19,4.36
2014,"Yuji Iwahori","M. K. Bhuyan",8.19,4.36
2013,"Shuya Ishida","Shinji Fukui",8.19,4.36
2013,"Shuya Ishida","Yuji Iwahori",8.19,4.36
2013,"Shuya Ishida","M.K. Bhuyan",8.19,4.36
2013,"Shuya Ishida","Robert J. Woodham",8.19,4.36
2013,"Shinji Fukui","Yuji Iwahori",8.19,4.36
2013,"Shinji Fukui","M.K. Bhuyan",8.19,4.36
2013,"Shinji Fukui","Robert J. Woodham",8.19,4.36
2013,"Yuji Iwahori","M.K. Bhuyan",8.19,4.36
2013,"Yuji Iwahori","Robert J. Woodham",8.19,4.36
2013,"M.K. Bhuyan","Robert J. Woodham",8.19,4.36
2012,"M.K. Bhuyan","Debanga Raj Neog",8.19,4.36
2012,"M.K. Bhuyan","Mithun Kumar Kar",8.19,4.36
2012,"Debanga Raj Neog","Mithun Kumar Kar",8.19,4.36
2019,"M.K. Bhuyan","Kangkana Bora",8.19,4.36
2019,"M.K. Bhuyan","Yuji Iwahori",8.19,4.36
2019,"Kangkana Bora","Yuji Iwahori",8.19,4.36
2019,"Debajit Sarma","M.K. Bhuyan",8.19,4.36
2019,"Kangkana Bora","Lipi B Mahanta",8.19,4.36
2019,"Kangkana Bora","M.K. Bhuyan",8.19,4.36
2019,"Lipi B Mahanta","M.K. Bhuyan",8.19,4.36
2019,"Ryosuke Nakao","Yuji Iwahori",8.19,4.36
2019,"Ryosuke Nakao","Yoshinori Adachi",8.19,4.36
2019,"Ryosuke Nakao","Aili Wang",8.19,4.36
2019,"Ryosuke Nakao","M.K. Bhuyan",8.19,4.36
2019,"Ryosuke Nakao","Boonserm Kijsirikul",8.19,4.36
2019,"Yuji Iwahori","Yoshinori Adachi",8.19,4.36
2019,"Yuji Iwahori","Aili Wang",8.19,4.36
2019,"Yuji Iwahori","M.K. Bhuyan",8.19,4.36
2019,"Yuji Iwahori","Boonserm Kijsirikul",8.19,4.36
2019,"Yoshinori Adachi","Aili Wang",8.19,4.36
2019,"Yoshinori Adachi","M.K. Bhuyan",8.19,4.36
2019,"Yoshinori Adachi","Boonserm Kijsirikul",8.19,4.36
2019,"Aili Wang","M.K. Bhuyan",8.19,4.36
2019,"Aili Wang","Boonserm Kijsirikul",8.19,4.36
2019,"M.K. Bhuyan","Boonserm Kijsirikul",8.19,4.36
2017,"Hiroyasu Usami","Yuji Iwahori",8.19,4.36
2017,"Hiroyasu Usami","Boonserm Kijsirikul",8.19,4.36
2017,"Hiroyasu Usami","M. K. Bhuyan",8.19,4.36
2017,"Yuji Iwahori","Boonserm Kijsirikul",8.19,4.36
2017,"Yuji Iwahori","M. K. Bhuyan",8.19,4.36
2017,"Boonserm Kijsirikul","M. K. Bhuyan",8.19,4.36
2017,"Yohei Takada","Tokiko Shiina",8.19,4.36
2017,"Yohei Takada","Hiroyasu Usami",8.19,4.36
2017,"Yohei Takada","Yuji Iwahori",8.19,4.36
2017,"Yohei Takada","M.K. Bhuyan",8.19,4.36
2017,"Tokiko Shiina","Hiroyasu Usami",8.19,4.36
2017,"Tokiko Shiina","Yuji Iwahori",8.19,4.36
2017,"Tokiko Shiina","M.K. Bhuyan",8.19,4.36
2017,"Hiroyasu Usami","Yuji Iwahori",8.19,4.36
2017,"Hiroyasu Usami","M.K. Bhuyan",8.19,4.36
2017,"Yuji Iwahori","M.K. Bhuyan",8.19,4.36
2016,"Hidenobu Inoue","Yuji Iwahori",8.19,4.36
2016,"Hidenobu Inoue","Boonserm Kijsirikul",8.19,4.36
2016,"Hidenobu Inoue","M.K. Bhuyan",8.19,4.36
2016,"Yuji Iwahori","Boonserm Kijsirikul",8.19,4.36
2016,"Yuji Iwahori","M.K. Bhuyan",8.19,4.36
2016,"Boonserm Kijsirikul","M.K. Bhuyan",8.19,4.36
2015,"T. Malathi","M. K. Bhuyan",8.19,4.36
2015,"T. Malathi","C. Asokan",8.19,4.36
2015,"T. Malathi","Y. Iwahori",8.19,4.36
2015,"M. K. Bhuyan","C. Asokan",8.19,4.36
2015,"M. K. Bhuyan","Y. Iwahori",8.19,4.36
2015,"C. Asokan","Y. Iwahori",8.19,4.36
